date,time,grid_id,region,gmv,cnt_call,is_exp,const,cnt_call_1
2020/3/12,5,OL10F1i397j763,12,-14.764140587539282,7.519618828120694,-1,1,11.426957593653448
2020/3/12,6,OL10F1i397j763,12,-26.285738989594503,-0.2094742000163819,-1,1,11.08777656337504
2020/3/12,7,OL10F1i397j763,12,-26.285738989594503,-0.2094742000163819,-1,1,16.240505248799757
2020/3/12,8,OL10F1i397j763,12,-26.285738989594496,4.943254485408335,-1,1,16.24050524879976
2020/3/12,9,OL10F1i397j763,12,-19.464865692663942,4.943254485408335,-1,1,21.71855948225036
2020/3/12,10,OL10F1i397j763,12,-11.146059006541108,10.095983170833051,-1,1,18.816869591512123
2020/3/12,11,OL10F1i397j763,12,-25.864283493299652,7.519618828120694,-1,1,16.557705469888404
2020/3/12,12,OL10F1i397j763,12,-16.176644775570058,4.943254485408335,-1,1,18.81686959151212
2020/3/12,13,OL10F1i397j763,12,-17.231331128504678,7.519618828120694,-1,1,39.73608042116208
2020/3/12,14,OL10F1i397j763,12,-4.853293569149983,28.13053356981957,-1,1,62.615063417622224
2020/3/12,15,OL10F1i397j763,12,26.870358501330614,51.31781265423079,-1,1,78.37188143973498
2020/3/12,16,OL10F1i397j763,12,32.6429623560272,66.77599871050495,-1,1,96.10779987288288
2020/3/12,17,OL10F1i397j763,12,62.736534773385856,84.81054910949145,-1,1,75.78511503083968
2020/3/12,18,OL10F1i397j763,12,47.394080101513964,64.19963436779258,-1,1,62.615063417622224
2020/3/12,19,OL10F1i397j763,12,37.25261620984488,51.31781265423079,-1,1,47.4339924166644
2020/3/12,20,OL10F1i397j763,12,8.207578442922085,35.85962659795664,-1,1,52.3096060467728
2020/3/12,21,OL10F1i397j763,12,3.9572313588966725,41.01235528338136,-1,1,34.540371224124115
2020/3/12,22,OL10F1i397j763,12,4.397725703581553,22.97780488439485,-1,1,42.004148675923346
2020/3/12,23,OL10F1i397j763,12,1.0265530906157143,30.706897912531925,-1,1,60.29156148019581
2020/3/12,24,OL10F1i397j763,12,30.628914757973618,48.74144831151843,-1,1,54.885970389485145
2020/3/12,25,OL10F1i397j763,12,38.07030669787336,43.58871962609372,-1,1,47.396666433804164
